"",Unnamed: 0,id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic,GS_controversiality_score,index,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,Culture,politic,health,illness,wellness,mental,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
275,,1.5541502538797097e+18,2282564792.0,1.5541502538797097e+18,2022-08-01 17:01:09,en,0,0,0,0,everyone,"Trees are an effective way to trap carbon from the atmosphere, however the logic of only planting trees as a solution suffers from a few flaws...read here for more #climatechange #biotechnology https://t.co/tYpJsKkj5E https://t.co/IaZFr7HGe6",['climatechange' 'biotechnology'],2,0,5,0,0,2,0,0,731.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trees effective way trap carbon atmosphere however logic planting tree solution suffers flawsread climatechange biotechnology,0.0,0.0,0.0,0.0,926.0,1,42,98.38,27.1,12.96,1,42,23.81,66.67,52.38,40.48,0,0,0,0,0,0,0,0,16.67,11.9,4.76,14.29,2.38,7.14,4.76,0,7.14,9.52,4.76,4.76,0,4.76,0,9.52,2.38,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,11.9,2.38,0,0,0,14.29
276,,1.5542481101376922e+18,91478624.0,1.5542481101376922e+18,2022-08-01 23:30:00,en,6,8,34,1,everyone,"Vice President Kamala Harris on climate change: ""To protect the people of our nation, let us understand that we can match that desire with action and that we must act now."" https://t.co/29k00cdRH3",[],0,0,4,0,0,1,0,0,18219334.0,2.6894505205596143e-06,0.6486,Positive,0.0546624999999999,0.3612,0.0887222222222222,0.3394639969642857,0.0,0.3074715794444444,37.5,100.0,vice president kamala harris climate change to protect people nation let u understand match desire action must act,0.3394639969642857,0.0,0.3074715794444444,1.0,927.0,1,36,49.68,99,1,2.17,18,13.89,75,52.78,44.44,19.44,11.11,0,11.11,0,0,0,8.33,13.89,2.78,2.78,11.11,5.56,2.78,2.78,0,11.11,0,0,16.67,11.11,0,5.56,5.56,0,2.78,5.56,0,2.78,0,0,0,0,13.89,0,0,0,0,0,0,5.56,2.78,0,0,0,0,0,2.78,2.78,0,0,0,0,0,2.78,0,22.22,5.56,2.78,0,0,0,13.89
277,,1.5541580162572042e+18,1.2678614995000156e+18,1.5541580162572042e+18,2022-08-01 17:32:00,en,0,0,0,0,everyone,DC never misses an opportunity to grab more power or dole out more cronyism.https://t.co/OpwjnxEidi@Jim_Jordan @MarkMeadows @GOPLeader @replouiegohmert @mattgaetz @ByronDonalds @RepThomasMassie @EliseStefanik @senmikelee @mtgreenee,[],0,1,9,0,0,1,10,0,1537.0,0.0,-0.1695,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dc never miss opportunity grab power dole cronyism,0.0,0.0,0.0,0.0,928.0,1,30,89.52,10.48,7.03,20.23,30,40,43.33,33.33,23.33,0,0,0,0,0,0,0,0,10,3.33,0,6.67,0,3.33,3.33,3.33,6.67,6.67,6.67,6.67,0,3.33,3.33,6.67,3.33,3.33,3.33,0,3.33,0,0,0,0,3.33,3.33,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,3.33,0,0,0,3.33,0,0,50,6.67,0,0,0,0,43.33
278,,1.5540577452333548e+18,1109471016.0,1.5540577452333548e+18,2022-08-01 10:53:34,en,0,0,0,0,everyone,"Yes, yes they are. Why has our government succumbed to this story? Pipe dreams.Biden’s Climate Plans Are Unsustainable https://t.co/p9iB2VIXtA",[],0,0,10,0,1,1,0,0,250.0,0.0,0.6597,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes yes why government succumbed story pipe dreamsbidens climate plans are unsustainable,0.0,0.0,0.0,0.0,929.0,1,24,26.1,94.84,1,1,8,20.83,66.67,45.83,33.33,12.5,8.33,0,4.17,0,0,4.17,4.17,8.33,0,4.17,4.17,12.5,4.17,0,0,12.5,0,0,8.33,4.17,4.17,0,4.17,0,4.17,4.17,0,4.17,0,0,0,0,12.5,4.17,0,0,0,0,4.17,8.33,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,12.5,4.17,4.17,0,4.17,8.33
279,,1.554119157377106e+18,1.314141153915265e+18,1.554119157377106e+18,2022-08-01 14:57:35,en,0,0,0,0,everyone,https://t.co/yxpCO8QG4RAirbus and ESA join hands together to manufacture satellites in UK to examine global warming https://t.co/BUZTEYDgvh,[],0,2,15,0,0,2,0,0,5.0,0.0,0.4215,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,esa join hand together manufacture satellite uk examine global warming,0.0,0.0,0.0,0.0,930.0,1,24,97.04,40.06,15.38,1,24,29.17,58.33,37.5,16.67,0,0,0,0,0,0,0,0,0,0,4.17,12.5,0,0,4.17,0,4.17,8.33,0,8.33,8.33,0,0,12.5,4.17,8.33,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,25,8.33,0,0,0,0,16.67
280,,1.5540893244333834e+18,1.3377540191634964e+18,1.5540893244333834e+18,2022-08-01 12:59:03,en,0,0,0,0,everyone,"#Business #BusinessComputersandSoftware Data Centers Are Facing a Climate Crisis: Companies are racing to cool down their servers as energy prices and temperatures soar. And the worst is yet to come. https://t.co/oISdWSgwHV",['Business' 'BusinessComputersandSoftware'],2,0,9,0,0,1,0,0,2595.0,0.0,-0.7003,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,business businesscomputersandsoftware data centers are facing climate crisis companies racing cool server energy price temperature soar and worst yet come,0.0,0.0,0.0,0.0,931.0,1,35,79.45,57.11,11.24,1,11.67,22.86,60,54.29,37.14,2.86,2.86,0,0,0,0,2.86,0,8.57,5.71,0,11.43,8.57,2.86,8.57,0,14.29,5.71,2.86,0,0,0,0,11.43,2.86,8.57,2.86,0,2.86,0,0,0,0,2.86,0,0,0,0,0,0,2.86,0,0,0,0,0,0,2.86,0,0,0,0,0,0,2.86,0,22.86,8.57,0,0,0,0,14.29
281,,1.5540130675702907e+18,1.4542240442791813e+18,1.5540130675702907e+18,2022-08-01 07:56:02,en,1,0,5,0,everyone,"#Urbanagriculture has the potential to improve local #foodsecurity and combat #climatechange. But context is critical. This Clim-Eat Discussion Starter provides some food for thought. https://t.co/S8bEz7KPqA@BiovIntCIAT_eng @GundInstitute @uvmvermont https://t.co/Jgit5PSRwN",['Urbanagriculture' 'foodsecurity' 'climatechange'],3,0,10,0,0,2,3,0,264.0,0.0226415094339622,-0.4019,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,urbanagriculture potential improve local foodsecurity combat climatechange but context critical this climeat discussion starter provides food thought,0.0,0.0,0.0,0.0,932.0,1,38,80.4,25.84,8.42,1,9.5,44.74,57.89,36.84,23.68,2.63,0,0,0,0,0,0,2.63,7.89,2.63,5.26,5.26,5.26,0,5.26,0,7.89,5.26,2.63,2.63,0,2.63,0,10.53,2.63,7.89,5.26,0,5.26,0,0,0,0,5.26,5.26,0,0,0,0,2.63,7.89,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,44.74,13.16,0,0,0,0,31.58
282,,1.5542392473930957e+18,1.502418833147056e+18,1.5542392473930957e+18,2022-08-01 22:54:47,en,0,0,1,0,everyone,Potential for environmental crisis to end humanity ‘dangerously underexplored’ https://t.co/YTy2ubGJz2 They misspelled 'underexploited.',[],0,0,5,0,0,1,0,0,1583.0,0.0006313131313131,-0.6249,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,potential environmental crisis end humanity dangerously underexplored they misspelled underexploited,0.0,0.0,0.0,0.0,933.0,1,17,89.52,93.56,12.44,1,17,47.06,52.94,29.41,23.53,5.88,5.88,0,0,0,0,5.88,0,0,0,5.88,11.76,0,5.88,0,0,0,0,0,0,0,0,0,17.65,0,17.65,5.88,0,5.88,0,0,0,0,11.76,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,11.76,0,47.06,11.76,0,0,0,17.65,17.65
283,,1.5541099990848635e+18,21480666.0,1.5541099990848635e+18,2022-08-01 14:21:12,en,1,2,9,0,everyone,The importance of hedgerows in the battle against climate change https://t.co/aU38frY1Qm,[],0,0,5,0,0,1,0,0,19492.0,0.0006156056020109,-0.0258,Neutral,-0.1591,0.0,-0.1591,0.0506256199999999,0.0,0.0506256199999999,50.0,0.0,the importance hedgerow battle climate change,0.0506256199999999,0.0,0.0506256199999999,1.0,934.0,1,15,99,10.48,63.35,1,15,33.33,60,40,33.33,0,0,0,0,0,0,0,0,13.33,13.33,6.67,20,0,0,0,0,0,0,0,6.67,0,0,6.67,13.33,0,13.33,6.67,0,6.67,0,0,0,0,6.67,6.67,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6.67,0,0,0,0,13.33
284,,1.5540741964597903e+18,1.0548562544122798e+18,1.5540741964597903e+18,2022-08-01 11:58:56,en,1,1,2,0,everyone,In case you wondered why it's so hard for societies to agree on policies addressing #climate change #ClimateEmergency New @cepr_org discussion paper https://t.co/bRyRygdmPu https://t.co/Qgs2R0zWZG,['climate' 'ClimateEmergency'],2,0,7,0,0,2,1,0,2694.0,0.0014842300556586,0.1615,Positive,0.2263,0.0,0.2263,0.0,0.0,0.0,100.0,0.0,in case wondered hard society agree policy addressing climate change climateemergency new discussion paper,0.0,0.0,0.0,0.0,935.0,1,33,78.71,86.82,13.81,1.71,33,27.27,57.58,42.42,24.24,6.06,3.03,0,0,3.03,0,0,3.03,0,0,3.03,12.12,3.03,6.06,3.03,0,6.06,6.06,0,0,0,0,0,9.09,3.03,6.06,6.06,0,6.06,0,0,0,0,12.12,6.06,0,0,0,0,3.03,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,33.33,6.06,0,0,0,3.03,24.24
285,,1.5541229644251136e+18,217979137.0,1.5541229644251136e+18,2022-08-01 15:12:43,en,0,0,0,0,everyone,Biden’s Climate Plans Are Unsustainable by Stuart Gottlieb https://t.co/y2VjxbuKGF via @WSJ,[],0,1,17,0,0,1,1,0,1248.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bidens climate plans are unsustainable stuart gottlieb via,0.0,0.0,0.0,0.0,936.0,1,15,96.08,40.06,1.91,1,15,26.67,46.67,26.67,20,0,0,0,0,0,0,0,0,0,0,6.67,13.33,6.67,0,0,0,6.67,0,0,6.67,0,6.67,0,6.67,0,6.67,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,6.67,0,0,0,6.67,20
286,,1.5541036796109128e+18,1.2630782593167237e+18,1.5541036796109128e+18,2022-08-01 13:56:05,en,3,1,4,0,everyone,What's in the #InflationReductionAct for Appalachia? This bill is the largest investment in climate change infrastructure and jobs in HISTORY which means it's VERY BIG. Hop on Aug 2 at Noon to talk to some of our DC partners to learn more and ask your Qs.  https://t.co/6OBjStDG7r,['InflationReductionAct'],1,4,13,0,1,1,0,0,1915.0,0.0041753653444676,0.0,Neutral,0.4019,0.0,0.4019,0.0,0.0,0.0,0.0,0.0,whats inflationreductionact appalachia this bill largest investment climate change infrastructure job history mean very big hop aug 2 noon talk dc partner learn ask qs,0.0,0.0,0.0,1.0,937.0,1,51,89.52,73.71,60.65,4.72,12.75,17.65,68.63,60.78,47.06,11.76,3.92,0,1.96,1.96,0,0,7.84,13.73,3.92,3.92,19.61,5.88,1.96,3.92,0,13.73,5.88,7.84,3.92,3.92,0,0,1.96,0,1.96,1.96,0,1.96,0,0,0,0,11.76,7.84,1.96,0,0,0,3.92,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,5.88,0,1.96,0,3.92,5.88
287,,1.5489778995413402e+18,1.4475584414598758e+18,1.5489778995413402e+18,2022-07-18 10:28:04,en,0,0,0,0,everyone,Scientists solve the curious case of Himalayan glaciers resisting global warming https://t.co/kodZbP49qu,[],0,0,4,0,0,1,0,0,28.0,0.0,0.5719,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scientists solve curious case himalayan glacier resisting global warming,0.0,0.0,0.0,0.0,1294.0,1,16,98.55,40.06,54.55,1,16,43.75,68.75,37.5,12.5,0,0,0,0,0,0,0,0,6.25,6.25,6.25,6.25,0,0,0,0,6.25,12.5,0,12.5,0,6.25,6.25,6.25,0,6.25,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,18.75,6.25,0,0,0,0,12.5
288,,1.5490267091644088e+18,9.808306317216604e+17,1.5490267091644088e+18,2022-07-18 13:42:01,en,0,0,2,0,everyone,"Global warming is good for the planet maybe we should just kill all the Americans, maybe we should all just die too",[],0,0,2,0,0,0,0,0,11.0,0.1666666666666666,-0.7269,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global warming good planet maybe kill americans maybe die,0.0,0.0,0.0,0.0,1295.0,1,22,12.37,99,1,20.23,22,9.09,90.91,81.82,68.18,9.09,9.09,0,9.09,0,0,0,0,18.18,9.09,0,4.55,13.64,22.73,0,0,18.18,9.09,9.09,13.64,9.09,0,4.55,9.09,4.55,4.55,4.55,4.55,0,0,0,0,0,13.64,4.55,0,0,4.55,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,0,0
289,,1.5490302808072028e+18,349868903.0,1.5490302808072028e+18,2022-07-18 13:56:13,en,0,0,1,0,everyone,Climate change and the Drainage system are the reasons for Flood in NigeriaThe impact of climate change greatly affects the increase in floodRemember you can reduce it by using renewable energy and conserving energy,[],0,0,3,0,0,0,0,0,116.0,0.0085470085470085,0.6969,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change drainage system reason flood nigeriathe impact climate change greatly affect increase floodremember reduce using renewable energy conserving energy,0.0,0.0,0.0,0.0,1296.0,1,34,95.53,73.71,12.44,20.23,34,32.35,50,50,41.18,5.88,2.94,0,0,2.94,0,0,2.94,8.82,8.82,0,14.71,5.88,0,5.88,0,11.76,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,,1.548878286582956e+18,1.3876407924879155e+18,1.548878286582956e+18,2022-07-18 03:52:14,en,0,0,1,0,everyone,Wildfires ravage Europe amid a record-breaking heatwave. #wildfires #europe #climatechange #heatwave #climatecrisis https://t.co/Z2FcWHyP9X,['wildfires' 'europe' 'climatechange' 'heatwave' 'climatecrisis'],5,0,6,0,0,1,0,0,30.0,0.032258064516129,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wildfires ravage europe amid recordbreaking heatwave wildfire europe climatechange heatwave climatecrisis,0.0,0.0,0.0,0.0,1297.0,1,17,98.34,40.06,1.39,1,8.5,47.06,35.29,17.65,11.76,0,0,0,0,0,0,0,0,5.88,5.88,5.88,5.88,0,0,0,0,0,0,0,5.88,0,5.88,0,5.88,0,5.88,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.82,11.76,0,0,0,0,47.06
291,,1.5490330657791754e+18,1.0467451487036088e+18,1.5490330657791754e+18,2022-07-18 14:07:17,en,8,2,33,0,everyone,"In 2021, the Met Office did a parody ‘plausible’ weather forecast for the UK in 2059 with 34° in Wales - as a warning over climate change.…today, the Met Office announced provisionally the hottest day on record in Wales at 35.3°. https://t.co/FQPz54hbpo",[],0,1,6,0,0,1,0,0,12505.0,0.0034383495921957,-0.34,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,in 2021 met office parody plausible weather forecast uk 2059 34 wales warning climate changetoday met office announced provisionally hottest day record wales 353,0.0,0.0,0.0,1.0,1298.0,1,46,99,40.06,44.75,20.23,23,19.57,63.04,47.83,36.96,0,0,0,0,0,0,0,0,13.04,13.04,10.87,21.74,2.17,0,2.17,0,6.52,2.17,2.17,0,0,0,0,8.7,4.35,4.35,2.17,0,2.17,0,0,0,0,6.52,6.52,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,30.43,10.87,4.35,0,0,2.17,13.04
292,,1.5488592912931594e+18,1.4879132069831516e+18,1.5488592912931594e+18,2022-07-18 02:36:46,en,1,1,3,1,everyone,👮‍♂️Where are all the man-made global climate change zealots??  #securetheborder https://t.co/HcJLwLCcq3,['securetheborder'],1,0,6,0,2,1,0,1,564.0,0.0106194690265486,-0.2869,Negative,-0.0516,0.0,-0.0258,0.0,0.0,0.00133128,100.0,0.0,manmade global climate change zealot securetheborder,0.0,0.0,0.00133128,1.0,1299.0,1,15,77.34,40.06,63.35,1,7.5,33.33,66.67,40,26.67,0,0,0,0,0,0,0,0,13.33,6.67,6.67,0,6.67,6.67,0,0,6.67,6.67,6.67,0,0,0,0,6.67,0,6.67,6.67,0,6.67,0,0,0,0,6.67,6.67,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,46.67,6.67,0,13.33,0,0,26.67
293,,1.54896885720073e+18,1659823890.0,1.54896885720073e+18,2022-07-18 09:52:08,en,0,0,0,0,everyone,Shifting Sands: Carolina's Outer Banks Face a Precarious Future https://t.co/Qv0gZp6XPH,[],0,0,17,0,0,1,0,0,188.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shifting sands carolinas outer banks face precarious future,0.0,0.0,0.0,0.0,1300.0,1,14,96.35,40.06,24.32,1,14,28.57,35.71,21.43,7.14,0,0,0,0,0,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,7.14,0,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.71,7.14,0,0,0,7.14,21.43
294,,1.5490388410418913e+18,112807276.0,1.5490388410418913e+18,2022-07-18 14:30:14,en,5,2,13,0,everyone,Not so breaking news: We are running out of time! Is our system so flawed that one corrupt politician from W. Virginia can halt us from taking action on the most significant existential crisis of our time?https://t.co/Vns9kGvzwa @POTUS #climateaction @ClimateHuman,['climateaction'],1,2,6,1,1,1,2,0,26751.0,0.0007476076555023,-0.8203,Negative,-0.3642999999999999,0.0,-0.3642999999999999,0.0380879999999999,0.0,0.0380879999999999,100.0,0.0,not breaking news we running time is system flawed one corrupt politician w virginia halt u taking action significant existential crisis time climateaction,0.0380879999999999,0.0,0.0380879999999999,0.0,1301.0,1,45,59.67,96.04,10.18,1,15,22.22,66.67,55.56,44.44,11.11,8.89,0,8.89,0,0,0,2.22,13.33,2.22,4.44,13.33,6.67,4.44,4.44,2.22,11.11,6.67,4.44,11.11,8.89,0,2.22,6.67,0,6.67,2.22,0,2.22,0,0,0,0,13.33,4.44,0,0,0,2.22,2.22,6.67,4.44,0,0,0,0,0,2.22,0,2.22,0,0,0,0,2.22,0,22.22,4.44,0,2.22,2.22,0,13.33
295,,1.5489732699650499e+18,1.2346306607881912e+18,1.5489732699650499e+18,2022-07-18 10:09:40,en,0,0,0,0,everyone,Europe is taking serious about Climate change,[],0,0,5,0,0,0,0,0,351.0,0.0,-0.0772,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,europe taking serious climate change,0.0,0.0,0.0,0.0,1302.0,1,7,56.86,40.06,24.32,20.23,7,28.57,57.14,57.14,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,14.29,0,0,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
296,,1.5490047366193234e+18,1.4967509548546335e+18,1.5490047366193234e+18,2022-07-18 12:14:42,en,2,0,1,0,everyone,Today’s #FinanceforImpact Summit is showcasing how private finance can measure and manage its social impact as we seek to find fair and inclusive solutions to major challenges like climate change. Read more in my @CityAM column today.https://t.co/qGmaNEFX8P,['FinanceforImpact'],1,0,6,0,0,1,1,0,387.0,0.0077319587628865,0.7485,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,todays financeforimpact summit showcasing private finance measure manage social impact seek find fair inclusive solution major challenge like climate change read column today,0.0,0.0,0.0,0.0,1303.0,1,42,70.33,54.27,39.59,57.46,21,23.81,64.29,52.38,33.33,7.14,4.76,2.38,2.38,0,0,0,2.38,7.14,0,2.38,11.9,4.76,2.38,7.14,0,11.9,11.9,2.38,7.14,2.38,4.76,0,7.14,4.76,2.38,2.38,0,2.38,0,0,0,0,7.14,2.38,2.38,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,7.14,0,0,0,2.38,9.52
297,,1.5490804205908214e+18,398816252.0,1.5490804205908214e+18,2022-07-18 17:15:27,en,0,0,0,0,everyone,"Oh look, the world is burning. #97degreeandnoAC #globalwarming #heatwave @ London, United Kingdom https://t.co/nYED5WHi1S",['97degreeandnoAC' 'globalwarming' 'heatwave'],3,0,11,0,0,1,0,0,622.0,0.0,0.4215,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oh look world burning 97degreeandnoac globalwarming heatwave london united kingdom,0.0,0.0,0.0,0.0,1304.0,1,17,89.52,73.71,12.44,1,8.5,35.29,58.82,29.41,11.76,0,0,0,0,0,0,0,0,5.88,5.88,11.76,0,5.88,0,0,0,11.76,0,0,11.76,5.88,0,5.88,5.88,0,5.88,5.88,0,5.88,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.82,11.76,11.76,0,0,0,35.29
298,,1.5491700371934126e+18,1.300030093696344e+18,1.5491700371934126e+18,2022-07-18 23:11:33,en,0,0,0,0,everyone,https://t.co/VdKEgnWKb3 ❯ #TechNews on #ClimateChange ❮ https://t.co/jvzDK4cEsv ❯ #TheVerge: The London Luton airport suspended flights after its runway buckled due to the UK heat https://t.co/rpRhCigGUk #eickertoday #iCareToday,['TechNews' 'ClimateChange' 'TheVerge' 'eickertoday' 'iCareToday'],5,1,12,0,0,3,0,0,122.0,0.0,-0.4767,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,technews climatechange theverge the london luton airport suspended flight runway buckled due uk heat eickertoday icaretoday,0.0,0.0,0.0,0.0,1305.0,1,36,97.04,40.06,3.81,1,36,33.33,38.89,25,16.67,2.78,0,0,0,0,0,0,2.78,8.33,5.56,5.56,8.33,0,0,2.78,0,0,0,0,0,0,0,0,8.33,0,8.33,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,8.33,0,0,0,0,33.33
299,,1.5488494335629804e+18,3381823457.0,1.5488494335629804e+18,2022-07-18 01:57:35,en,11,3,30,0,everyone,"Manchin is on the Senate Energy committee. That sentence should show us all just how serious our elected leaders are about tackling Climate Change. Because I guess Climate Change doesn’t matter if you’re likely to die before the worst effects are felt. Scumbags, all of ‘em",[],0,1,5,0,0,0,0,0,3949.0,0.0111392405063291,-0.7783,Negative,-0.0731999999999999,0.0,-0.0731999999999999,0.61112899,0.0,0.61112899,66.66666666666666,0.0,manchin senate energy committee that sentence show u serious elected leader tackling climate change because i guess climate change doesnt matter youre likely die worst effect felt scumbags em,0.61112899,0.0,0.61112899,2.0,1306.0,1,46,28.85,85.5,60.36,1,11.5,26.09,73.91,63.04,50,10.87,8.7,2.17,4.35,2.17,0,0,2.17,13.04,4.35,0,10.87,13.04,6.52,6.52,2.17,19.57,6.52,4.35,15.22,4.35,0,8.7,4.35,0,4.35,0,0,0,0,0,0,0,10.87,2.17,0,0,0,2.17,0,4.35,4.35,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,15.22,6.52,2.17,0,0,4.35,2.17
300,,1.549116360801796e+18,11880452.0,1.549116360801796e+18,2022-07-18 19:38:16,en,0,0,0,0,everyone,Worried about #climatechange? Here's an optimistic development in #energy. I know the future of our planet is bleak but I'm hopeful. We can create a better future. It won't be easy or comfortable but it's possible. There's still time if we act now.  https://t.co/wSPszaa9rK,['climatechange' 'energy'],2,2,4,0,1,1,0,0,4836.0,0.0,0.9312,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,worried climatechange heres optimistic development energy i know future planet bleak im hopeful we create better future it wont easy comfortable possible theres still time act,0.0,0.0,0.0,0.0,1307.0,1,48,4.05,28.59,80.79,96.74,6.86,16.67,77.08,72.92,52.08,14.58,10.42,4.17,6.25,0,0,0,4.17,8.33,6.25,2.08,6.25,16.67,10.42,8.33,2.08,20.83,14.58,0,10.42,6.25,4.17,0,14.58,10.42,4.17,10.42,6.25,4.17,2.08,0,0,0,6.25,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,2.08,33.33,12.5,0,2.08,0,10.42,8.33
301,,1.5489392556485837e+18,1.2978933844268483e+18,1.5489392556485837e+18,2022-07-18 07:54:31,en,0,1,0,0,everyone,"With temperatures hitting all-time highs, and Global Warming on display, there is no better time for your Business to take hold of its Environmental Impact and ISO14001 could be the best starting point. https://t.co/hrH1jRwl7W",[],0,0,6,0,0,1,0,0,564.0,0.0017699115044247,0.5258,Positive,0.802,0.0,0.802,0.0,0.0,0.0,100.0,0.0,with temperature hitting alltime high global warming display better time business take hold environmental impact iso14001 could best starting point,0.0,0.0,0.0,0.0,1308.0,1,38,74.45,55.75,8.42,2.53,19,26.32,71.05,60.53,39.47,5.26,2.63,0,0,2.63,0,0,2.63,10.53,2.63,5.26,13.16,7.89,2.63,5.26,2.63,15.79,10.53,0,5.26,0,5.26,0,7.89,2.63,5.26,2.63,0,2.63,0,0,0,0,2.63,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,18.42,5.26,5.26,0,0,0,7.89
302,,1.549060189348774e+18,292923920.0,1.549060189348774e+18,2022-07-18 15:55:03,en,0,0,0,0,everyone,More than a dozen #CPG leaders weigh in on how the sector is addressing climate change: https://t.co/6RN7cjiLBg,['CPG'],1,1,8,0,0,1,0,0,14184.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more dozen cpg leader weigh sector addressing climate change,0.0,0.0,0.0,0.0,1309.0,1,21,97.56,40.06,84.92,1,21,19.05,66.67,52.38,42.86,0,0,0,0,0,0,0,0,19.05,9.52,9.52,14.29,4.76,4.76,4.76,0,4.76,0,19.05,4.76,0,0,4.76,4.76,0,4.76,4.76,0,4.76,0,0,0,0,4.76,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.81,4.76,0,0,0,0,19.05
