id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic
1553003686468919297,1463627955335168003,1553003686468919297,2022-07-29T13:05:06.000Z,en,0,0,0,0,everyone,Question on @Quora: How is climate change different than bad weather? https://t.co/lU5Cl2U8mg,[],0,0,7,0,1,1,1,0,0.0,0.0,-0.5423,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,question how climate change different bad weather,0.0,0.0,0.0
1553089251818016768,1496180073916944389,1553089251818016768,2022-07-29T18:45:07.000Z,en,0,0,3,0,everyone,"Thanks so much for covering our latest webinar with @billmckibben, @WAMCRadio!Check out the full story here: https://t.co/A2PMGLYzhm",[],0,0,11,1,0,1,2,0,60.0,0.04918032786885246,0.4926,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thanks much covering latest webinar check full story,0.0,0.0,0.0
1553073570124898305,1279887546311458818,1553073570124898305,2022-07-29T17:42:48.000Z,en,0,0,0,0,everyone,"Economic adviser, who reportedly helped convince Manchin, speaks to CNN #ClimateChange #health #healthcare via https://t.co/lsjPxljA2P https://t.co/YkMJl5ltlm","['ClimateChange', 'health', 'healthcare']",3,1,9,0,0,2,0,0,87.0,0.0,0.25,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,economic adviser reportedly helped convince manchin speaks cnn climatechange health healthcare via,0.0,0.0,0.0
1553085925676109825,207972934,1553085925676109825,2022-07-29T18:31:54.000Z,en,40,13,114,1,everyone,I completed the cohort of the SPG Net Zero fellowship for the young leaders.I called upon various youth leaders part of this fellowship to include the issue of environment &amp; climate change prominently in election manifesto and talked about making it part of our ideology. https://t.co/kcj9SlPm70,[],0,3,4,0,0,1,0,0,11450.0,0.014671207754781241,0.0,Neutral,0.5383384615384614,0.0,0.4998857142857142,0.10944288089743588,0.0,0.12172479054945057,23.076923076923077,100.0,i completed cohort spg net zero fellowship young leadersi called upon various youth leader part fellowship include issue environment amp climate change prominently election manifesto talked making part ideology,0.10944288089743588,0.0,0.12172479054945054
1553079272587378688,1012020569976471552,1553079272587378688,2022-07-29T18:05:28.000Z,en,0,0,0,0,everyone,Species interactions under climate change - https://t.co/ht8Y2F3xSF via @Shareaholic Species interactions under climate change,[],0,0,6,0,0,1,1,0,45.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,species interaction climate change via species interaction climate change,0.0,0.0,0.0
1552918245530812419,112466913,1552918245530812419,2022-07-29T07:25:36.000Z,en,0,0,0,0,everyone,Climate change exposes growing gap between weather we've planned for—and what's coming https://t.co/HYCflNsHI9 #PhysOrg,['PhysOrg'],1,0,8,0,0,1,0,0,546.0,0.0,0.0516,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change expose growing gap weather weve planned forand whats coming physorg,0.0,0.0,0.0
1552921003495288832,1225163710794272768,1552921003495288832,2022-07-29T07:36:33.000Z,en,0,0,0,0,everyone,"ForksTalk Newswatch: Prof says Inslee Climate hype wrong: JAY INSLEE WAS ON C-N-N TUESDAY WARNING WE'RE NOT DOING ENOUGH TO ADDRESS CLIMATE CHANGE, BLAMING THE FIILIBUSTER, GERRYMANDERING AND THE REPUBLICAN PARTY HE SAYS HAS REFUSED TO ACT. BUT PROFESSOR… https://t.co/PLZGdcXydM",[],0,31,72,0,0,1,0,0,26.0,0.0,-0.6523,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,forkstalk newswatch prof say inslee climate hype wrong jay inslee was on cnn tuesday warning were not doing enough to address climate change blaming the fiilibuster gerrymandering and the republican party he says has refused to act but professor,0.0,0.0,0.0
1553025559097212929,1096724430087208960,1553025559097212929,2022-07-29T14:32:01.000Z,en,0,0,0,0,everyone,General Motors' Fleet Customers Ordering Chevrolet Silverado EV https://t.co/njIPMoh8PV #ElectricVehicles #Tesla #EV #Renewables #ClimateChange #RenewableEnergy,"['ElectricVehicles', 'Tesla', 'EV', 'Renewables', 'ClimateChange', 'RenewableEnergy']",6,2,16,0,0,1,0,0,231.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,general motors fleet customers ordering chevrolet silverado ev electricvehicles tesla ev renewables climatechange renewableenergy,0.0,0.0,0.0
1553041611436834817,134753624,1553041611436834817,2022-07-29T15:35:48.000Z,en,0,0,0,0,everyone,Office of Financial Research pilots data hub for climate-risk assessments https://t.co/6TaIreQdQ0 via @Finextra #OFR #Fed #climatechange #ESG #NetZero #sustainability #risk #regulation #banks,"['OFR', 'Fed', 'climatechange', 'ESG', 'NetZero', 'sustainability', 'risk', 'regulation', 'banks']",9,2,10,0,0,1,1,0,1324.0,0.0,-0.2732,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,office financial research pilot data hub climaterisk assessment via ofr fed climatechange esg netzero sustainability risk regulation bank,0.0,0.0,0.0
1553115457200263170,929325850050297856,1553115457200263170,2022-07-29T20:29:15.000Z,en,0,0,0,0,everyone,"Climate change doesn't just mean 'change in climate',It means CLIMATE CHANGED BY HUMANS!""- Jegadi Padriack 🐸",[],0,4,28,1,0,0,0,1,3337.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change doesnt mean change climateit mean climate changed by humans jegadi padriack,0.0,0.0,0.0
1553140203988066304,751252130468683778,1553140203988066304,2022-07-29T22:07:35.000Z,en,0,0,1,0,everyone,You guys know I'm all about #climate solutions. Here are 20 ways to fight the climate crisis - both collectively and individually. #climatechange #climatechangeisrealhttps://t.co/Ijc0MlrPBK,"['climate', 'climatechange', 'climatechangeisrealhttps']",3,1,5,0,0,1,0,0,3136.0,0.000318775900541919,-0.7184,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,you guy know im climate solution here 20 way fight climate crisis collectively individually climatechange climatechangeisreal,0.0,0.0,0.0
1552929988818751490,1542068314721116161,1552929988818751490,2022-07-29T08:12:16.000Z,en,0,0,0,0,everyone,I agree with every word of this article by @CarolineLucas. It's time we took the climate and ecological emergencies seriously. @TheGreenPartyThe solution to climate change is already here - we&amp;#39;re just ignoring it https://t.co/VaUqwPNuZ2 via @MetroUK,['39'],1,1,7,0,0,1,3,0,91.0,0.0,0.1027,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i agree every word article its time took climate ecological emergency seriously solution climate change already weamp39re ignoring via,0.0,0.0,0.0
1552953973417553920,1191625234828283904,1552953973417553920,2022-07-29T09:47:34.000Z,en,0,0,0,0,everyone,"Damn, climate change is here, if you doubted it. https://t.co/AS6MNcstUi",[],0,0,10,0,0,1,0,0,700.0,0.0,-0.5859,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,damn climate change doubted,0.0,0.0,0.0
1553074239829311489,1505898251349749762,1553074239829311489,2022-07-29T17:45:28.000Z,en,0,0,0,0,everyone,The Horror: NYC Residents are ENJOYING their Global Warming Heatwave https://t.co/db2Oz0KnE2,[],0,2,24,0,0,1,0,0,1600.0,0.0,0.2577,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the horror nyc residents enjoying global warming heatwave,0.0,0.0,0.0
1552972209571913729,1100797300769779714,1552972209571913729,2022-07-29T11:00:02.000Z,en,0,0,0,0,everyone,The Scottish city of Dundee has been chosen as the preferred site for a new “megafactory” for battery cell production.@AMTEPower #energy #energycrisis #climatechange #climatecrisis #netzero #emissions https://t.co/w5UjqS4FM6,"['energy', 'energycrisis', 'climatechange', 'climatecrisis', 'netzero', 'emissions']",6,0,6,0,0,1,1,0,4759.0,0.0,0.2732,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the scottish city dundee chosen preferred site new megafactory battery cell production energy energycrisis climatechange climatecrisis netzero emission,0.0,0.0,0.0
1553085706053988352,57501485,1553085706053988352,2022-07-29T18:31:01.000Z,en,0,0,0,0,everyone,"What's Most Likely in Your Lifetime, Will Runaway Climate Change &amp; Global Warming Cause Mass, Near-total, or Total  Extinction? https://t.co/AIL3KsHygQ via @JobOneForHuman1 | #globalwarming | @Climageddon | #RunawayGlobalHeatingExtinctionEmergency","['globalwarming', 'RunawayGlobalHeatingExtinctionEmergency']",2,0,14,0,1,1,2,0,8795.0,0.0,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whats most likely your lifetime will runaway climate change amp global warming cause mass neartotal total extinction via globalwarming runawayglobalheatingextinctionemergency,0.0,0.0,0.0
1553134020287873024,2835931010,1553134020287873024,2022-07-29T21:43:00.000Z,en,84,96,333,13,everyone,"Climate change is real and it’s impacting Oregonians.Both @senbetsyjohnson and @christinedrazan spent their careers opposing bills to protect our 🌎Meanwhile, Tina has been doing the work to prevent wildfires &amp; hold corporate polluters accountable #ORGov #ORpol","['ORGov', 'ORpol']",2,0,4,0,0,0,2,1,11855.0,0.04436572199730095,-0.0772,Negative,-0.04966989247311827,0.043166666666666666,-0.039059999999999984,0.2420584449532493,0.2362091569696969,0.2399930899230769,41.935483870967744,25.0,climate change real impacting oregoniansboth spent career opposing bill protect tina work prevent wildfire amp hold corporate polluter accountable orgov orpol,0.2420584449532493,0.2362091569696969,0.23999308992307697
1552932799740805120,1380146038502088706,1552932799740805120,2022-07-29T08:23:26.000Z,en,0,0,0,0,everyone,40C heatwave has to be climate change - scientists https://t.co/6RUoMPQtSB,[],0,0,12,0,0,1,0,0,713.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40c heatwave climate change scientist,0.0,0.0,0.0
1553025163163103232,1642195926,1553025163163103232,2022-07-29T14:30:27.000Z,en,0,0,0,0,everyone,I love when people point out every weird weather event and say “ OMG LOOL CLIMATE CHANGE WE NEED TO TAKE ACTION” like chill fam 😂 there’s nothing we can do really. The earth is gonna do it’s thing like it always has. We not in control like we like to think,[],0,10,20,0,0,0,0,1,1139.0,0.0,0.8954,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i love people point every weird weather event say omg lool climate change we need to take action like chill fam there nothing really the earth gon na thing like always we control like like think,0.0,0.0,0.0
1552867948146180098,1369576148540157954,1552867948146180098,2022-07-29T04:05:44.000Z,en,52,0,36,0,following,Nearly all of 🇪🇹's population of ~ 120 million is aware of the importance of plants in combating climate change. They participate in the greening of the country and help the world in its environmental protection efforts. #COP27🇪🇹 #GreenLegacy @UNEP @ACMI_Africa @mfaethiopia,"['COP27', 'GreenLegacy']",2,1,7,0,0,0,3,2,7408.0,0.011877446349034957,0.6369,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nearly population 120 million aware importance plant combating climate change they participate greening country help world environmental protection effort greenlegacy,0.0,0.0,0.0
1552822368372150272,1301073838285840386,1552822368372150272,2022-07-29T01:04:37.000Z,en,0,0,1,0,everyone,if we put all the money australians put towards paying extra in shipping fees to research in climate change the world would be amn amazing place,[],0,0,0,0,0,0,0,0,65.0,0.015151515151515152,0.5859,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,put money australian put towards paying extra shipping fee research climate change world would amn amazing place,0.0,0.0,0.0
1552998866349445121,548470162,1552998866349445121,2022-07-29T12:45:57.000Z,en,0,0,0,0,everyone,"""The record-breaking UK heatwave of 18-19 July 2022 was made “at least 10 times more likely” by human-caused climate change, a new “rapid-attribution” study finds."" https://t.co/2sOweUA2lH",[],0,1,5,0,0,1,0,0,2598.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the recordbreaking uk heatwave 1819 july 2022 made least 10 time likely humancaused climate change new rapidattribution study find,0.0,0.0,0.0
1553090860908089345,410867848,1553090860908089345,2022-07-29T18:51:30.000Z,en,0,0,0,0,everyone,It's 20+ years since El Nino and some are still wondering if climate change is real?! 🤦🏻‍♂️,[],0,0,4,1,1,0,0,1,916.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,its 20 year since el nino still wondering climate change real,0.0,0.0,0.0
1553063722607788032,1004370121513684992,1553063722607788032,2022-07-29T17:03:40.000Z,en,0,4,1,1,everyone,"What is the surest solution to halt human caused climate change? Of course, it's the reduction in the number of humans.",[],0,0,2,0,1,0,0,0,1066.0,0.005623242736644799,0.5994,Positive,0.459,0.4728,0.46176000000000006,0.12786842666666667,0.0,0.095939408,75.0,100.0,what surest solution halt human caused climate change of course reduction number human,0.12786842666666667,0.0,0.095939408
1552819039487098881,992485775940956160,1552819039487098881,2022-07-29T00:51:23.000Z,en,0,0,0,0,everyone,What's in the Manchin-Schumer tax hike and climate change bill?https://t.co/cQpTCMdKBt,[],0,0,12,0,1,1,0,0,2135.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whats manchinschumer tax hike climate change bill,0.0,0.0,0.0
1553027997590065155,22867201,1553027997590065155,2022-07-29T14:41:43.000Z,en,0,0,0,0,everyone,"I imagine what happens in my backyard is happening all over #Vermont and beyond. It's unnerving, stomach churning and we don't have time to have long discussions given the climate change spiral. The process needs to change.#ClimateCrisis https://t.co/NcikUpaj4b","['Vermont', 'ClimateCrisis']",2,1,4,0,0,1,0,0,1203.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i imagine happens backyard happening vermont beyond its unnerving stomach churning dont time long discussion given climate change spiral the process need changeclimatecrisis,0.0,0.0,0.0
1552912305180090369,1306723975574282244,1552912305180090369,2022-07-29T07:01:59.000Z,en,0,0,0,0,everyone,Marriyum links severe floods to climate change - Business Recorder https://t.co/GElEIHUbfo,[],0,0,11,0,0,1,0,0,589.0,0.0,-0.3818,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,marriyum link severe flood climate change business recorder,0.0,0.0,0.0
1553050395840233472,1017194937245405185,1553050395840233472,2022-07-29T16:10:43.000Z,en,0,1,4,0,everyone,"""Please, just invest in renewable energy and efficient transportation like trains""""Let's block out the sun to stop global warming""",[],0,0,2,0,0,0,0,0,315.0,0.015822784810126583,0.6369,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,please invest renewable energy efficient transportation like trainslets block sun stop global warming,0.0,0.0,0.0
1552833170147381251,874753596,1552833170147381251,2022-07-29T01:47:32.000Z,en,0,0,2,0,everyone,What's in the Manchin-Schumer tax hike and climate change bill?https://t.co/8jL3rh9BZ4Vote NO!!!,[],0,1,10,3,1,1,0,0,2589.0,0.0007722007722007722,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whats manchinschumer tax hike climate change bill no,0.0,0.0,0.0
1553016908995350528,1173714937358770176,1553016908995350528,2022-07-29T13:57:39.000Z,en,0,0,0,0,everyone,"Also, the fact that people think the sun’s temperature is what’s causing global warming is really alarming. Forget about the decades of polluting the earth - the sun is the problem now.We are fucked.",[],0,0,2,0,0,0,0,0,71.0,0.0,-0.8581,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,also fact people think sun temperature whats causing global warming really alarming forget decade polluting earth sun problem nowwe fucked,0.0,0.0,0.0
1553036761957269506,144907880,1553036761957269506,2022-07-29T15:16:32.000Z,en,0,0,0,0,everyone,Wait a minute. I gotta grow my fur coat first.⚡️ “Should we ‘dim the sun’ to tackle global warming? Scientists are torn” by @TRF_Climate https://t.co/CW9Z00rfFD,[],0,1,10,0,1,1,1,1,8477.0,0.0,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wait minute i got ta grow fur coat should dim sun tackle global warming scientists torn,0.0,0.0,0.0
1552904401009778688,156651229,1552904401009778688,2022-07-29T06:30:35.000Z,en,3,0,2,0,everyone,How climate change is melting the Alps’ glaciers – in pictures https://t.co/vr8wGzBcfP,[],0,0,7,0,0,1,0,0,483705.0,1.0336857512621304e-05,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,how climate change melting alps glacier picture,0.0,0.0,0.0
1552907180185116672,2162410334,1552907180185116672,2022-07-29T06:41:38.000Z,en,1,2,4,0,everyone,Just saw this on the Sky News Australia site. We didn't even see this in the UK media lol. It is probably like the covid deaths count. If they died of anything within the 28 days of those 2 days of hot weather it must be counted as a climate change death 🤷🏽‍♂️ https://t.co/II7N2586Tz,[],0,1,6,0,0,1,0,1,1475.0,0.0047425474254742545,-0.4939,Negative,-0.41355,0.0,-0.41355,0.34204720499999997,0.0,0.34204720499999997,50.0,0.0,just saw sky news australia site we didnt even see uk medium lol it probably like covid death count if died anything within 28 day 2 day hot weather must counted climate change death,0.34204720499999997,0.0,0.34204720499999997
1552816430495809536,2176815348,1552816430495809536,2022-07-29T00:41:01.000Z,en,0,0,1,0,everyone,"Protect your property and repair your seawall!DYK? Seawalls are a form of coastal defense meant to protect the land from the sea. With climate change prompting water levels to rise, it is more important than ever to ensure seawalls are up to standards. https://t.co/d9HIrcmLUZ https://t.co/UJGIuaUSjz",[],0,1,7,1,1,2,0,0,1107.0,0.0009025270758122744,0.8653,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protect property repair seawalldyk seawalls form coastal defense meant protect land sea with climate change prompting water level rise important ever ensure seawall standard,0.0,0.0,0.0
1553034236847874052,38497265,1553034236847874052,2022-07-29T15:06:30.000Z,en,0,0,0,0,everyone,"Human-caused climate change made U.K. heat wave 10 times more likely, study says https://t.co/jC08DR29Rm",[],0,1,8,0,0,1,0,0,31.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,humancaused climate change made uk heat wave 10 time likely study say,0.0,0.0,0.0
1552942694510596097,607403145,1552942694510596097,2022-07-29T09:02:45.000Z,en,1,0,0,0,everyone,Really great news! Thank-you @Sen_JoeManchin. Well done for taking action to protect us all (including your voters) from #climatechange  #globalheating 'Activists surprised and relieved at Manchin’s decision to back climate bill' via Guardian https://t.co/KR97oH9NPW,"['climatechange', 'globalheating']",2,0,6,1,0,1,1,0,7073.0,0.0001413627367825841,0.9167,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,really great news thankyou well done taking action protect u including voter climatechange globalheating activists surprised relieved manchins decision back climate bill via guardian,0.0,0.0,0.0
1553143286289793026,1501423579946266624,1553143286289793026,2022-07-29T22:19:50.000Z,en,1,0,3,0,everyone,"mullahs doing their part in conserving water, replenishing aquifers and reducing climate change #ClimateCrisis #ParisAgreement https://t.co/bKcr7LP2yI","['ClimateCrisis', 'ParisAgreement']",2,0,6,0,0,1,0,0,888.0,0.0044994375703037125,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mullah part conserving water replenishing aquifer reducing climate change climatecrisis parisagreement,0.0,0.0,0.0
1552921627880562689,23055105,1552921627880562689,2022-07-29T07:39:02.000Z,en,1,0,10,0,everyone,Great news! We're excited to be shortlisted in the Student Engagement category of the @greengowns Awards for our work around climate change education! 🤞 https://t.co/Wrh2MsrXUK#ClimateChange #SustainableStrathclyde #LetsDoNetZero #GGAs2022 https://t.co/izJeyO3bL5,"['ClimateChange', 'SustainableStrathclyde', 'LetsDoNetZero', 'GGAs2022']",4,0,10,2,0,2,1,1,59825.0,0.00018386654631765453,0.9199,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,great news were excited shortlisted student engagement category awards work around climate change education sustainablestrathclyde letsdonetzero ggas2022,0.0,0.0,0.0
1553095063445868545,2843451077,1553095063445868545,2022-07-29T19:08:12.000Z,en,1,0,1,0,everyone,#GlobalWarming doesn’t stopPoles are dying and humans will die with them https://t.co/p7biuHx9Zx #ClimateCatastrophe The world’s second-largest ice sheet is melting from the bottom up – and generating huge amounts of heat from hydropower.  https://t.co/0lblb2ylFv,"['GlobalWarming', 'ClimateCatastrophe']",2,0,4,0,0,2,0,0,554.0,0.0036036036036036037,-0.3818,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,globalwarming doesnt stoppoles dying human die climatecatastrophe the world secondlargest ice sheet melting bottom generating huge amount heat hydropower,0.0,0.0,0.0
1552974977238016003,884689473493233664,1552974977238016003,2022-07-29T11:11:02.000Z,en,0,0,0,0,everyone,"We are running out of time and we not only need to inspire positive #ClimateChange action but accelerate the transition to clean, secure and affordable renewable energy. https://t.co/cd5Qu82aOE",['ClimateChange'],1,0,4,0,0,1,0,0,1698.0,0.0,0.9178,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,we running time need inspire positive climatechange action accelerate transition clean secure affordable renewable energy,0.0,0.0,0.0
1552856963175759875,1560485761,1552856963175759875,2022-07-29T03:22:05.000Z,en,0,0,0,0,everyone,Human-caused climate change made record heatwave ‘at least 10 times more likely’ https://t.co/besIy80tfs https://t.co/3xfIsEZWG3,[],0,0,6,0,0,2,0,0,45.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,humancaused climate change made record heatwave least 10 time likely,0.0,0.0,0.0
1552945167770034176,1155836861211975681,1552945167770034176,2022-07-29T09:12:34.000Z,en,3,0,1,0,everyone,"On 29 July 2022, the UK government's @beisgovuk announced that £54m will be awarded to four projects dedicated to eradicating the UK’s reliance on #fossilfuels.#climatechange #ecotechnology #energystorage #pollution #renewableenergyLearn more below!https://t.co/E5XqmULuIE","['fossilfuels', 'climatechange', 'ecotechnology', 'energystorage', 'pollution', 'renewableenergyLearn']",6,2,5,1,0,1,1,0,566.0,0.007054673721340388,0.7177,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on 29 july 2022 uk government announced 54m awarded four project dedicated eradicating uks reliance fossilfuelsclimatechange ecotechnology energystorage pollution renewableenergylearn,0.0,0.0,0.0
1552914353376186368,2416885579,1552914353376186368,2022-07-29T07:10:08.000Z,en,0,0,1,0,everyone,TKP: OPINION: Dietary shift for a causeEating less food from animal sources is key to reducing the risk of wildlife-origin diseases and global warming.https://t.co/fkaqqrpIvQ — by @giulia_wegner1 &amp; @earthfluenza -,[],0,2,7,0,0,1,2,0,14499.0,6.896551724137931e-05,-0.128,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tkp opinion dietary shift causeeating le food animal source key reducing risk wildlifeorigin disease global warming amp,0.0,0.0,0.0
1552906047001485312,2440969560,1552906047001485312,2022-07-29T06:37:07.000Z,en,1,0,1,1,everyone,Climate Change for Dummies https://t.co/S0fNv3WFNN,[],0,0,20,0,0,1,0,0,2057.0,0.0014577259475218659,0.0,Neutral,0.0,-0.0516,-0.0516,0.0,0.0,0.0,0.0,0.0,climate change dummies,0.0,0.0,0.0
1553098814558334976,148221399,1553098814558334976,2022-07-29T19:23:07.000Z,en,17,11,44,2,everyone,"Flash floods are pretty much an annual event in Las Vegas and most of the Desert Southwest during monsoon season.  Knock off the climate change, global warming baloney.    This from 1975 https://t.co/mB2fJSnQi8",[],0,0,6,0,0,1,0,0,8901.0,0.008312738710402157,0.5859,Positive,-0.11237,0.0,-0.09364166666666666,0.17428022011111116,0.0,0.14450609174242426,20.0,0.0,flash flood pretty much annual event las vegas desert southwest monsoon season knock climate change global warming baloney this 1975,0.17428022011111116,0.0,0.14450609174242424
1552940461341507584,1284011714778992640,1552940461341507584,2022-07-29T08:53:52.000Z,en,0,1,0,0,everyone,Las Vegas one of the driest cities in the United States is experiencing flooding but we should be a thunderstorm talk about climate change what the hell,[],0,0,3,0,0,0,0,0,8.0,0.1111111111111111,-0.7579,Negative,0.0772,0.0,0.0772,0.0,0.0,0.0,0.0,0.0,las vegas one driest city united states experiencing flooding thunderstorm talk climate change hell,0.0,0.0,0.0
1552989100222955520,52140073,1552989100222955520,2022-07-29T12:07:09.000Z,en,0,0,0,0,everyone,If this isn't global warming signs I don't what else is . It NEVER rains in July !!!!! https://t.co/tkzWEGN3Dz,[],0,2,15,5,0,1,0,0,143.0,0.0,-0.3843,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,if isnt global warming sign i dont else it never rain july,0.0,0.0,0.0
1552900748677185536,736260524497731584,1552900748677185536,2022-07-29T06:16:04.000Z,en,0,0,0,0,everyone,UK's 40C heatwave 'basically impossible' without climate change https://t.co/tgQ9iSxfMv https://t.co/iKSRMwWZrS,[],0,1,13,0,0,2,0,0,289.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uks 40c heatwave basically impossible without climate change,0.0,0.0,0.0
1552913850894127105,1337754019163496450,1552913850894127105,2022-07-29T07:08:08.000Z,en,0,0,0,0,everyone,#UK #ClimateChange Disposable barbecues ‘must be banned completely before next heatwave’: He says disposable barbecues 'can be bought for as little as £5 and can cause untold damage'. https://t.co/Hx3YVKQ4Mv,"['UK', 'ClimateChange']",2,1,7,0,0,1,0,0,2595.0,0.0,-0.7351,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uk climatechange disposable barbecue must banned completely next heatwave he say disposable barbecue bought little 5 cause untold damage,0.0,0.0,0.0
1552905665080868865,2485572296,1552905665080868865,2022-07-29T06:35:36.000Z,en,3,0,10,0,everyone,"My weekly climate update includes @ENEC_UAE’s commitment to the #UAE’s clean energy transition, launch of a #sustainablefinance hub at @UniofOxford, and #climatechange’s impacts on pastoralists in #Senegal #ClimateAction @Cop27P @hlcchampions @topnigel @UNFCCC @uaeclimateenvoy https://t.co/C2DrKusTPq","['UAE', 'sustainablefinance', 'climatechange', 'Senegal', 'ClimateAction']",5,2,11,0,0,1,7,0,2926.0,0.004441407584557568,0.7506,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,my weekly climate update includes commitment uaes clean energy transition launch sustainablefinance hub climatechanges impact pastoralists senegal climateaction,0.0,0.0,0.0
1552877922570092544,2932680942,1552877922570092544,2022-07-29T04:45:22.000Z,en,0,0,0,0,everyone,What is global warming is a good thing letting it slow burn slow as opposed to a flash,[],0,0,1,0,0,0,0,0,2.0,0.0,0.5423,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,what global warming good thing letting slow burn slow opposed flash,0.0,0.0,0.0
1552807535010275329,1255881009746161664,1552807535010275329,2022-07-29T00:05:40.000Z,en,0,0,0,0,everyone,"Living With Climate Change: Plastic waste is such a big issue, Estée Lauder is looking to space for help https://t.co/hzUKrz93hK",[],0,0,9,0,0,1,0,0,78.0,0.0,-0.0258,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,living with climate change plastic waste big issue estée lauder looking space help,0.0,0.0,0.0
1552872663449755648,718900487840354304,1552872663449755648,2022-07-29T04:24:28.000Z,en,0,0,0,0,everyone,"""Surprise Deal Would Be Most Ambitious Climate Action Undertaken by U.S."" by Lisa Friedman and Brad Plumer via NYT https://t.co/DC1kBquP9K",[],0,2,19,0,0,1,0,0,2549.0,0.0,0.6697,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,surprise deal would be most ambitious climate action undertaken us lisa friedman brad plumer via nyt,0.0,0.0,0.0
